timestamp,instrument_name,underlying,underlying_name,option_type,strike,expiry_datetime,time_to_maturity,bid_price,ask_price,mark_price,mid_price,futures_price,futures_instrument_name,implied_volatility,delta,vega,open_interest,volume,bid_ask_spread,currency,index_price,volume_usd
2026-09-08T08:00:13.008530+00:00,BTC-8SEP26-90000-C,78399.18,SYN.EXPIRY,call,90000.0,2026-09-08T08:00:00+00:00,-4.1221544097143006e-07,,,0.0,,78399.18,SYN.EXPIRY,0.5407,0.0,0.0,8.2,0.0,,BTC,78407.73,0.0
2026-09-08T08:00:13.008530+00:00,BTC-25SEP26-155000-P,78512.61,BTC-25SEP26,put,155000.0,2026-09-25T08:00:00+00:00,0.046543051165804754,,,0.97294124,,78512.61,BTC-25SEP26,0.8133,-0.99992,0.05186,0.1,0.0,,BTC,78398.8,0.0
2026-09-08T08:00:13.008530+00:00,BTC-25SEP26-105000-C,78512.61,BTC-25SEP26,call,105000.0,2026-09-25T08:00:00+00:00,0.046543051165804754,0.0002,0.0004,0.0003052,0.0003,78512.61,BTC-25SEP26,0.5456,0.00798,3.70663,1538.2,0.4,0.0002,BTC,78398.8,14.25
2026-09-08T08:00:13.008530+00:00,BTC-18SEP26-90000-C,78464.89,BTC-18SEP26,call,90000.0,2026-09-18T08:00:00+00:00,0.027378095655880043,0.0008,0.001,0.00096261,0.0009,78464.89,BTC-18SEP26,0.4435,0.03347,9.67339,419.4,11.1,0.00019999999999999998,BTC,78398.8,1062.15
2026-09-08T08:00:13.008530+00:00,BTC-27NOV26-70000-C,79134.43,BTC-27NOV26,call,70000.0,2026-11-27T08:00:00+00:00,0.21902765075512712,,0.1625,0.14348246,,79134.43,BTC-27NOV26,0.40409999999999996,0.77131,112.14019,4.2,0.0,,BTC,78403.14,0.0
2026-09-08T08:00:13.008530+00:00,BTC-9SEP26-73000-P,78401.68,BTC-9SEP26,put,73000.0,2026-09-09T08:00:00+00:00,0.00273743857169113,,0.0001,6.832e-05,,78401.68,BTC-9SEP26,0.5637,-0.00743,0.84299,6.5,5.4,,BTC,78403.14,85.72
2026-09-08T08:00:13.008530+00:00,BTC-30OCT26-90000-P,78832.66,BTC-30OCT26,put,90000.0,2026-10-30T08:00:00+00:00,0.1423678287154283,0.075,,0.15679782,,78832.66,BTC-30OCT26,0.3898,-0.79579,84.35119,5.9,0.0,,BTC,78403.14,0.0
2026-09-08T08:00:13.008530+00:00,BTC-25JUN27-105000-P,81426.85,BTC-25JUN27,put,105000.0,2027-06-25T08:00:00+00:00,0.7939763160528684,,,0.35103599,,81426.85,BTC-25JUN27,0.41950000000000004,-0.68889,256.47485,0.1,0.0,,BTC,78403.16,0.0
2026-09-08T08:00:13.008530+00:00,BTC-25SEP26-82000-P,78512.61,BTC-25SEP26,put,82000.0,2026-09-25T08:00:00+00:00,0.046543051165804754,0.0475,,0.05894415,,78512.61,BTC-25SEP26,0.36950000000000005,-0.69303,59.52393,458.1,0.8,,BTC,78403.14,3404.93
2026-09-08T08:00:13.008530+00:00,BTC-26MAR27-112000-P,80412.23,BTC-26MAR27,put,112000.0,2027-03-26T08:00:00+00:00,0.5448318944238473,,,0.4187209,,80412.23,BTC-26MAR27,0.4208,-0.81883,156.44238,0.1,0.0,,BTC,78403.14,0.0
2026-09-08T08:00:13.008530+00:00,BTC-25DEC26-58000-C,79462.5,BTC-25DEC26,call,58000.0,2026-12-25T08:00:00+00:00,0.295687472794826,,,0.28142364,,79462.5,BTC-25DEC26,0.4642,0.91519,67.15168,40.3,0.0,,BTC,78403.14,0.0
2026-09-08T08:00:13.008530+00:00,BTC-30OCT26-79000-C,78832.45,BTC-30OCT26,call,79000.0,2026-10-30T08:00:00+00:00,0.1423678287154283,0.052,0.057,0.05531011,0.0545,78832.45,BTC-30OCT26,0.37229999999999996,0.52205,118.52661,186.4,0.5,0.0050000000000000044,BTC,78403.16,2302.1
2026-09-08T08:00:13.008530+00:00,BTC-9SEP26-83000-C,78401.47,BTC-9SEP26,call,83000.0,2026-09-09T08:00:00+00:00,0.00273743857169113,,0.0001,2.725e-05,,78401.47,BTC-9SEP26,0.40619999999999995,0.00382,0.46657,73.3,20.4,,BTC,78403.16,281.18
2026-09-08T08:00:13.008530+00:00,BTC-25SEP26-66000-P,78512.61,BTC-25SEP26,put,66000.0,2026-09-25T08:00:00+00:00,0.046543051165804754,0.0014,0.0019,0.00156883,0.00165,78512.61,BTC-25SEP26,0.4668,-0.03801,14.00706,1598.3,14.1,0.0005,BTC,78403.16,1762.46
2026-09-08T08:00:13.008530+00:00,BTC-25JUN27-90000-C,81426.85,BTC-25JUN27,call,90000.0,2027-06-25T08:00:00+00:00,0.7939763160528684,0.1055,0.111,0.10713716,0.10825,81426.85,BTC-25JUN27,0.41369999999999996,0.46532,288.45959,760.3,50.0,0.005500000000000005,BTC,78398.02,442859.71
2026-09-08T08:00:13.008530+00:00,BTC-25SEP26-79000-C,78512.61,BTC-25SEP26,call,79000.0,2026-09-25T08:00:00+00:00,0.046543051165804754,0.0255,0.03,0.02857839,0.02775,78512.61,BTC-25SEP26,0.3624,0.48437,67.54951,2291.3,30.2,0.0045000000000000005,BTC,78403.16,77074.51
2026-09-08T08:00:13.008530+00:00,BTC-10SEP26-78000-P,78407.68,BTC-10SEP26,put,78000.0,2026-09-10T08:00:00+00:00,0.005475289358823231,0.006,0.0075,0.00657458,0.00675,78407.68,BTC-10SEP26,0.3124,-0.4069,22.52044,28.3,28.3,0.0014999999999999996,BTC,78398.02,13680.52
2026-09-08T08:00:13.008530+00:00,BTC-26MAR27-78000-C,80412.23,BTC-26MAR27,call,78000.0,2027-03-26T08:00:00+00:00,0.5448318944238473,0.1275,0.1355,0.13248585,0.1315,80412.23,BTC-26MAR27,0.4033,0.59913,229.51493,584.9,1.0,0.008000000000000007,BTC,78398.02,10961.75
2026-09-08T08:00:13.008530+00:00,BTC-25SEP26-85000-P,78512.61,BTC-25SEP26,put,85000.0,2026-09-25T08:00:00+00:00,0.046543051165804754,0.0125,0.1,0.08967462,0.05625,78512.61,BTC-25SEP26,0.3815,-0.82205,44.14105,454.8,0.0,0.08750000000000001,BTC,78398.02,0.0
2026-09-08T08:00:13.008530+00:00,BTC-27NOV26-68000-P,79134.22,BTC-27NOV26,put,68000.0,2026-11-27T08:00:00+00:00,0.21902765075512712,0.021,0.023,0.02185473,0.022,79134.22,BTC-27NOV26,0.4122,-0.18899,100.19306,39.8,0.0,0.0019999999999999983,BTC,78392.19,0.0
2026-09-08T08:00:13.008530+00:00,BTC-11SEP26-77500-P,78416.72,BTC-11SEP26,put,77500.0,2026-09-11T08:00:00+00:00,0.008213140145955332,0.006,0.0075,0.00650086,0.00675,78416.72,BTC-11SEP26,0.32380000000000003,-0.33834,26.00131,0.3,0.3,0.0014999999999999996,BTC,78398.02,153.56
2026-09-08T08:00:13.008530+00:00,BTC-25DEC26-95000-P,79462.5,BTC-25DEC26,put,95000.0,2026-12-25T08:00:00+00:00,0.295687472794826,,,0.22209309,,79462.5,BTC-25DEC26,0.3983,-0.76296,133.46565,111.0,0.2,,BTC,78398.02,3442.58
2026-09-08T08:00:13.008530+00:00,BTC-27NOV26-81000-P,79134.43,BTC-27NOV26,put,81000.0,2026-11-27T08:00:00+00:00,0.21902765075512712,0.082,0.089,0.08516635,0.0855,79134.43,BTC-27NOV26,0.38770000000000004,-0.51527,147.67369,31.2,10.0,0.006999999999999992,BTC,78392.19,61675.75
2026-09-08T08:00:13.008530+00:00,BTC-11SEP26-72000-C,78416.72,BTC-11SEP26,call,72000.0,2026-09-11T08:00:00+00:00,0.008213140145955332,,,0.0826763,,78416.72,BTC-11SEP26,0.45439999999999997,0.9818,3.17679,147.8,0.0,,BTC,78392.19,0.0
2026-09-08T08:00:13.008530+00:00,BTC-25SEP26-125000-P,78512.61,BTC-25SEP26,put,125000.0,2026-09-25T08:00:00+00:00,0.046543051165804754,,,0.59122363,,78512.61,BTC-25SEP26,0.7615999999999999,-0.997,1.55111,21.7,0.0,,BTC,78392.19,0.0
2026-09-08T08:00:13.008530+00:00,BTC-11SEP26-65000-C,78416.72,BTC-11SEP26,call,65000.0,2026-09-11T08:00:00+00:00,0.008213140145955332,,,0.17166757,,78416.72,BTC-11SEP26,0.7398,0.99768,0.51548,0.0,0.0,,BTC,78392.19,0.0
2026-09-08T08:00:13.008530+00:00,BTC-25JUN27-55000-P,81426.14,BTC-25JUN27,put,55000.0,2027-06-25T08:00:00+00:00,0.7939763160528684,0.026,0.032,0.02978359,0.029,81426.14,BTC-25JUN27,0.45899999999999996,-0.12233,147.15719,35.9,0.3,0.006000000000000002,BTC,78379.12,665.44
2026-09-08T08:00:13.008530+00:00,BTC-26MAR27-96000-C,80412.23,BTC-26MAR27,call,96000.0,2027-03-26T08:00:00+00:00,0.5448318944238473,0.0535,0.0595,0.05551327,0.0565,80412.23,BTC-26MAR27,0.4046,0.32849,214.60548,141.6,0.0,0.005999999999999998,BTC,78392.19,0.0
2026-09-08T08:00:13.008530+00:00,BTC-30OCT26-60000-C,78832.66,BTC-30OCT26,call,60000.0,2026-10-30T08:00:00+00:00,0.1423678287154283,,,0.24364474,,78832.66,BTC-30OCT26,0.47409999999999997,0.94665,32.30316,16.5,0.0,,BTC,78379.12,0.0
2026-09-08T08:00:13.008530+00:00,BTC-30OCT26-76000-P,78832.45,BTC-30OCT26,put,76000.0,2026-10-30T08:00:00+00:00,0.1423678287154283,0.0365,0.0405,0.03897082,0.0385,78832.45,BTC-30OCT26,0.3747,-0.37131,112.4574,105.5,3.3,0.0040000000000000036,BTC,78379.12,8965.13
2026-09-08T08:00:13.008530+00:00,BTC-30OCT26-45000-C,78832.66,BTC-30OCT26,call,45000.0,2026-10-30T08:00:00+00:00,0.1423678287154283,0.4275,0.4325,0.43040993,0.43,78832.66,BTC-30OCT26,0.67,0.99042,7.63928,0.1,0.0,0.0050000000000000044,BTC,78376.19,0.0
2026-09-08T08:00:13.008530+00:00,BTC-30OCT26-66000-C,78832.66,BTC-30OCT26,call,66000.0,2026-10-30T08:00:00+00:00,0.1423678287154283,,,0.17268774,,78832.66,BTC-30OCT26,0.4189,0.88503,57.72436,89.5,0.0,,BTC,78376.19,0.0
2026-09-08T08:00:13.008530+00:00,BTC-10SEP26-80500-C,78407.68,BTC-10SEP26,call,80500.0,2026-09-10T08:00:00+00:00,0.005475289358823231,0.0015,0.0019,0.00181595,0.0017,78407.68,BTC-10SEP26,0.3271,0.13811,12.79513,4.4,0.5,0.00039999999999999996,BTC,78376.19,169.56
2026-09-08T08:00:13.008530+00:00,BTC-25DEC26-70000-P,79462.5,BTC-25DEC26,put,70000.0,2026-12-25T08:00:00+00:00,0.295687472794826,0.035,0.037,0.03639203,0.036,79462.5,BTC-25DEC26,0.40740000000000004,-0.24769,136.64308,1486.2,3.1,0.001999999999999995,BTC,78376.19,8649.81
2026-09-08T08:00:13.008530+00:00,BTC-30OCT26-58000-C,78832.66,BTC-30OCT26,call,58000.0,2026-10-30T08:00:00+00:00,0.1423678287154283,,,0.26809144,,78832.66,BTC-30OCT26,0.496,0.95828,26.52396,0.0,0.0,,BTC,78376.19,0.0
2026-09-08T08:00:13.008530+00:00,BTC-30OCT26-90000-C,78832.66,BTC-30OCT26,call,90000.0,2026-10-30T08:00:00+00:00,0.1423678287154283,0.0145,0.0165,0.0158644,0.0155,78832.66,BTC-30OCT26,0.3898,0.20345,84.1315,2734.5,2.3,0.002,BTC,78377.27,3255.38
2026-09-08T08:00:13.008530+00:00,BTC-27NOV26-98000-C,79134.22,BTC-27NOV26,call,98000.0,2026-11-27T08:00:00+00:00,0.21902765075512712,0.0135,0.015,0.01427455,0.01425,79134.22,BTC-27NOV26,0.4097,0.15374,87.77458,52.3,2.0,0.0014999999999999996,BTC,78377.27,2456.9
